Locus	SRR3992506	SRR3992507	SRR3992508	SRR3992512	SRR3992513	SRR3992514
AT3G15220.1	486	526	499	636	778	627
AT3G44010.1	5823	5809	6223	2247	2603.66	2604
AT3G10050.1	2025.13	2231	2395.31	1623	1654.11	1826.2
AT3G15940.1	624	780	747	1010	1240	1017
AT3G30600.1	0	0	0	0	0	0
AT3G23930.1	222	175	271	240	236	192
AT3G03420.1	353	407	397	394	443	405
AT3G43310.1	0	0	0	58	78	93
AT3G43120.1	0	0	0	0	0	0
AT3G50810.1	40	44	51	151	146	84
AT3G15920.1	538	564	550	769	806	628
AT3G21430.2	541	534	496	521	598	559
AT3G58750.1	655	625	1048	779	948	971
AT3G59210.1	272	222	330	577	769	568
AT3G56060.1	725	693	817	895	1043	1084
AT3G52110.1	188	265	220	286	345	279
AT3G10530.1	394	534	473	474	514	650
AT3G12210.2	441	505	562	542	554	663
AT3G43110.1	6	5	8	16	14	15
AT3G15210.1	721	848	1043	1263	1471	996
AT3G52760.1	364	450	439	443	464	454
AT3G19080.1	325	383	347	346	377	369
AT3G47290.1	1687	1886	2029	1500	1770	1512
AT3G27190.1	141	134	196	149	212	125
AT3G45240.1	86.5178	90.2538	97.8272	201.177	434.059	253.422
AT3G58730.1	3433	3458	4398	2997	3525	3088
AT3G31314.1	0	0	0	0	0	0
AT3G28410.1	0	0	0	0	0	0
AT3G10525.1	1385	1702	1884	1233	1407	1040
AT3G23490.1	1559	1686	1924	1641	1861	1589
AT3G29450.1	0	0	0	0	0	0
AT3G43302.1	0	0	0	1	2	1
AT3G20880.1	2	1	0	0	0	1
AT3G56690.1	291	303	296	324	452	365
AT3G45030.1	3092	3571	3554	2940	3326	3282
AT3G21450.1	1	0	0	0	0	0
AT3G58740.1	0	1	0	0	0	0
AT3G59550.1	78	114	98	99	128	104
AT3G18470.1	0	0	0	0	0	0
AT3G27870.1	157	143	167	239	312	196
AT3G52790.1	2	0	2	0	1	2
AT3G43688.1	0	0	0	0	0	0
AT3G03405.1	0	0	0	0	0	0
AT3G58770.1	17	13	29	14	20	23
AT3G32100.1	0	0	0	0	0	0
AT3G23470.1	0	1.00323	0	1	0	0
AT3G56050.1	2468	2579	2750	2152	2792	2505
AT3G29470.1	0	0	0	0	0	0
AT3G43123.1	0	0	0	0	0	0
AT3G19850.1	327	458	376	523	525	681
AT3G43126.1	0	0	0	0	0	0
AT3G43304.1	0	0	0	0	0	0
AT3G43307.1	0	0	0	0	0	0
AT3G32095.1	0	0	0	0	0	0
AT3G18460.1	0	0	0	0	0	0
AT3G52800.1	1264	1208	1786	2614	2933	1975
AT3G18130.1	2532	3324	3124	2422	2513	2790
AT3G21420.1	69	52	70	40	40	44
AT3G62600.1	1935	1758	1826	1769	2088	2044
AT3G22590.1	484	521	470	521	648	595
AT3G54470.1	2142	2349	2379	2277	2656	2621
AT3G52100.1	344	326	305	481.463	499	454
AT3G63260.1	1457	1581	1818	2072	2405	2047
AT3G28412.1	0	0	0	0	0	0
AT3G58760.1	470	460	501	558	682	542
AT3G45570.1	0	0	0	0	0	0
AT3G60370.1	765	956	1027	941	987	1090
AT3G52780.1	1	4	1	1	0	0
AT3G01200.1	605.848	690.551	855.258	942.682	967.062	878.248
AT3G61240.1	1561	1714	1833	1792	2107	1901
AT3G13180.1	889	968	974	1044	1014	1225
AT3G20330.1	815	964	958	990	1203	1064
AT3G16785.1	676	570	596	777	1002	867
AT3G03410.1	0	0	0	0	0	0
AT3G57330.1	1895	1817	1870	2349	2878	2208
AT3G43303.1	0	0	0	0	0	2
AT3G43730.1	0	0	0	0	0	0
AT3G29460.1	0	0	0	0	0	0
AT3G54020.1	163	199	225	403	401	386
AT3G19055.1	0	0	0	0	0	0
AT3G12960.1	0	1	0	2	1	2
AT3G59310.2	310.805	364.597	354.573	449.361	471.404	442.94
AT3G20320.1	937	965	1079	980	1177	1174
AT3G55850.2	436.686	456.779	369.637	514.812	655.226	536.345
AT3G18520.2	937	961	879	684	821	735
AT3G14350.1	1773.03	1869.63	2045.05	1825.42	2298.09	2074.19
AT3G04590.2	1664	1999	2099	1990	1995	1832
AT3G51880.2	2006	2206	2165	2528	2701	2502
AT3G19400.1	315	335	358	417	501	458
AT3G55630.3	2490	2905	2564	1004	1137	968
AT3G21070.1	374	392	459	435	479	437
AT3G07930.3	157	137	152	165	219	208
AT3G62020.1	263	361	261	210	265	190
AT3G47560.2	566	662	696	569	617	638
AT3G16857.2	1094	1176	1270	1041	1299	916
AT3G17510.1	3513	3546	3722	2001	2144	2443
AT3G06770.2	752	937	938	611	704	740
AT3G46110.1	76	87	113	212	235	209
AT3G61160.2	30	32	41	17	24	37
AT3G59950.1	829.184	841	991	782	956	674
AT3G18780.2	20283	19792	21750	13542	17419	13223
AT3G29185.2	1861	2182	2076	1588	1668	1824
AT3G62770.1	447	548	640	677	789	737
AT3G16520.3	3390	4559	4342	2866	3147	3848
AT3G57390.1	173	162	188	179	168	138
AT3G26115.2	155	161	174	152	193	176
AT3G56410.2	501.303	439.682	390.035	647.647	663.169	502.664
AT3G51800.2	3900	4927	4819	4821	4996	5160
AT3G61870.1	4111	4947	4569	3596	3826	6466
AT3G22425.2	488	504	627	484	474	473
AT3G59320.1	137	138	162	207	253	216
AT3G13224.2	553	506	539	486	654	516
AT3G53900.2	663	851	897	550	604	689
AT3G23050.1	2948	2961	3141	3546	3912	4293
AT3G17611.1	438	387	537	386	543	300
AT3G28130.2	342	403	461	116	158	247
AT3G51620.2	574	561	611	633	824	711
AT3G06110.2	385	511	458	213	242	189
AT3G11820.1	898	632	896	1249	1325	1086
AT3G43740.2	437	481	536	1	0	0
AT3G06080.2	1565	1532	1515	1539	1902	1370
AT3G05420.2	1483	1708	1707	1871	2366	1945
AT3G22420.2	1447	1551	1498	1620	1816	1271
AT3G09410.1	512	575	613	793	887	874
AT3G18380.2	428	497	529	458	568	494
AT3G13870.1	3583	3253	3791	3781	4713	3667
AT3G20080.1	162	123	134	244	250	256
AT3G07810.2	1329	1320	1491	1353	1640	1578
AT3G16760.1	919	977	1094	1112	1319	1106
AT3G57810.2	632	676	707	765	771	668
AT3G54380.1	283	222	325	256	313	298
AT3G17609.2	1274	1335	1426	824	958	716
AT3G52390.2	76	120	121	97	78	92
AT3G02150.2	301	292	409	385	366	326
AT3G15880.2	2870	2611.98	2620.99	3425.99	4275	3113.87
AT3G10490.2	716	805	652	938	1114	915.591
AT3G07460.2	1869	2220	2521	2359	2628	2182
AT3G08650.2	1805	1812	2055	2195	2326	2034
AT3G09150.2	355	477	447	409	384	426
AT3G08940.2	60922	79430	81461	55424	59903	78083
AT3G53570.1	406	466	443	510	582	477
AT3G22260.2	175	140	203	195	214	162
AT3G59890.1	148	239	207	207	275	310
AT3G63500.2	1722	1564	1498	2165	2742	2071
AT3G50210.1	154	116	131	171	166	153
AT3G10980.1	716	701	781	618	799	694
AT3G13672.2	40.9826	23.889	60.4241	52.9683	57.0195	43.4738
AT3G05710.2	558	570	587	538	716	573
AT3G19570.2	438	470	442	430	520	472
AT3G59680.2	79	85	98	67	77	64
AT3G11930.3	3931	4413	3828	4159	4793	3502
AT3G01060.1	5306	6588	6672	5961	6260	5806
AT3G25900.1	125	185	142	108	117	123
AT3G18100.1	233	232	197	274	321	286
AT3G53740.2	5350	6468	6553	5952	6517	6457
AT3G06930.2	683	767	803	822	970	886
AT3G53990.1	314	417	626	531	565	854
AT3G09100.2	1196	995	1086	1415	1676	1405
AT3G24560.2	175	176	192	178	208	184
AT3G48160.2	74	112	75	64	68	68
AT3G01930.2	391	386	364	441	578	457
AT3G54000.1	54	88	70	141	150	145
AT3G14860.2	642	737	771	741	872	885
AT3G27430.2	2236	2617	2941	3086	3373	2846
AT3G13080.1	1767	1339	1817	3601	5081	2970
AT3G42180.1	8	12	2	1	4	6
AT3G10300.3	156	150	279	302	383	469
AT3G18680.1	2045	2320	2473	1556	1546	1940
AT3G45050.2	1148	1294	1292	1048	1196	1110
AT3G02860.2	378	499	472	537	591	661
AT3G14740.2	94	127	90	102	101	130
AT3G63250.1	525	618	561	742	858	921
AT3G47490.1	736	900	951	1211	1243	1189
AT3G10260.3	865	790	1047	905	1214	845
AT3G13062.2	2062	1761	1752	1697	1958	1556
AT3G53780.2	509	417	546	644	753	441
AT3G61390.2	36	2	41	5	4	4
AT3G55480.2	971	940	910	900	1184	1065
AT3G02090.2	7317	8039	9094	7543	9007	7599
AT3G10720.2	2235	2440	2798	2795	2758	2209
AT3G45090.1	415	514	479	582	746	629
AT3G14840.2	1821	1584	1413	2514	3077	2241
AT3G54890.1	111648	142549	132838	107751	111838	156181
AT3G15690.2	1133	1184	1377	1093	1157	1148
AT3G62940.2	590	774	755	763	894	829
AT3G59970.3	10642.9	11977.3	13038.7	9843.97	12780.8	10160.9
AT3G46450.2	878	831	1176	757	987	760
AT3G59060.2	3181	3658	3560	3710	4404	3710
AT3G56310.1	2353	2010	2352	2546	2930	2296
AT3G53500.2	1834	2195	2143	2079	2512	2334.48
AT3G53970.1	772	776	961	1146	1325	1141
AT3G63220.2	219	205	258	221	242	206
AT3G59090.2	749	767	784	876	964	740
AT3G21710.2	18	11	25	36	55	35
AT3G45770.1	948	989	1171	1215	1407	1323
AT3G01090.2	885	1055	1093	1082	1348	1080
AT3G60880.2	515	561	624	410	475	447
AT3G02200.2	1712	1934	2113	1684	2032	1920
AT3G24120.2	515	585	611	581	596	538
AT3G24068.1	0	0	1	0	1	0
AT3G05741.1	0	0	0	0	0	0
AT3G25597.1	27	16	33	24	23	16
AT3G19184.1	7	9	4	6	9	11
AT3G55646.1	230	338	394	151	151	177
AT3G24093.1	0	0	0	0	0	0
AT3G05327.1	18	23	33	26	27	19
AT3G43833.1	0	1	0	0	0	0
AT3G20557.1	0	5	0	0	0	0
AT3G42179.1	0	0	0	0	0	0
AT3G43863.1	0	0	0	0	0	0
AT3G44326.1	6	0	1	1	1	3
AT3G45577.1	0	0	0	0	0	1
AT3G60966.1	19	4	35	6	12	10
AT3G27906.1	241	282	317	147	170	178
AT3G51171.1	0	0	0	0	2	1
AT3G23167.1	0	0	1	0	0	0
AT3G48231.1	0	0	0	0	0	0
AT3G50925.1	0	0	0	0	0	0
AT3G20997.1	0	0	0	0	0	0
AT3G23165.1	0	0	0	1	0	0
AT3G61182.1	0	0	0	0	0	0
AT3G30245.1	0	0	0	0	0	0
AT3G24508.1	0	0	0	0	0	0
AT3G23727.1	0	0	0	0	0	0
AT3G27503.1	0	0	0	0	0	0
AT3G42542.1	0	0	0	0	0	0
AT3G42473.1	0	0	0	0	0	0
AT3G27835.1	0	0	0	0	0	0
AT3G61175.1	0	0	0	0	0	0
AT3G27283.1	0	0	0	0	0	0
AT3G45093.1	1	0	0	0	0	2
AT3G42557.1	0	0	0	0	0	0
AT3G43083.1	0	0	0	0	0	0
AT3G43505.1	0	0	0	0	0	0
AT3G61177.1	0	0	0	0	0	0
AT3G33187.1	0	0	0	0	0	0
AT3G61172.1	0	0	0	0	0	0
AT3G24513.1	0	0	0	0	0	0
AT3G25265.1	0	2	0	0	0	0
AT3G27831.1	4	5	2	8	9	6
AT3G23715.1	0	1	0	0	0	0
AT3G06985.1	0	1	0	0	0	0
AT3G04945.1	0	0	0	0	0	0
AT3G04903.1	0	0	0	0	0	0
AT3G17155.1	0	0	0	0	0	0
AT3G61185.1	0	0	4	0	0	0
AT3G04943.1	0	0	0	0	0	0
AT3G10195.1	0	0	0	0	0	0
AT3G20993.1	0	0	0	0	0	0
AT3G04545.1	0	0	0	0	0	0
AT3G05727.1	164	56	137	32	73	10
AT3G07005.1	0	0	0	0	0	2
AT3G13403.1	9	14	14	24	21	21
AT3G12340.1	194	231	220	243	261	264
AT3G12345.1	6135	6289	7458	5111	5757	5340
AT3G01323.1	0	0	0	0	0	0
AT3G02750.3	1503	1540	1938	1433	1737	1441
AT3G12140.3	552	621	633	678	822	691
AT3G12250.4	167	139	170	173	212	179
AT3G12977.1	3	3	12	9	10	12
AT3G18660.2	111	146	82	68	115	65
AT3G19860.2	808	828	884	425	437	405
AT3G24614.1	1	0	0	2	1	2
AT3G28690.2	655	699	831	998	1141	1074
AT3G46590.2	2010	2061	2092	1986	2562	2122
AT3G46980.3	706	786	865	937	1068	1121
AT3G47630.2	192	225	201	224	248	233
AT3G52210.3	258	311	282	302	312	297
AT3G55677.1	0	0	0	0	0	0
AT3G61560.2	251	274	305	462	520	496
AT3G61898.1	38	57	87	176	269	181
AT3G03950.3	790	847	909	810	907	836
AT3G05380.2	350	314	306	512	665	567
AT3G07110.2	4202	4935	5322	4584	5206	5655
AT3G13920.2	10400	12004	12935	10326	11722	11861
AT3G21100.2	194	257	174	262	273	226
AT3G24200.2	609	625	725	639	912	769
AT3G26510.5	2130	2412	2690	2696	3124	1593
AT3G26910.2	217	207	257	272	336	246
AT3G28760.2	515	557	549	535	533	592
AT3G45960.2	3	4	5	0	1	1
AT3G48070.2	827	775	970	771	952	909
AT3G51770.2	865	853	890	851	1166	1009
AT3G53530.2	105.983	153.395	125.767	225.006	234.809	262.366
AT3G57550.2	725	759	877	637	715	736
AT3G59020.2	2694	2660	3024	2650	3490	3016
AT3G59820.2	165	182	221	340	410	447
AT3G24615.1	3	3	1	7	11	10
AT3G18715.1	7	9	6	6	9	6
AT3G02493.1	0	0	4	0	5	1
AT3G18518.1	0	0	0	1	0	0
AT3G55515.1	7	0	10	7	9	10
AT3G63088.1	13	3	10	4	3	5
AT3G46613.1	0	0	0	0	1	0
AT3G14362.1	0	0	1	0	0	0
AT3G23637.1	4	0	3	4	1	0
AT3G23635.1	14	1	15	30	40	26
AT3G21460.1	273	323	337	98	39	194
AT3G44042.1	0	0	3	7	3	6
AT3G42658.1	0	0	1	98	116	110
AT3G02515.1	21	7	14	80	131	110
AT3G31442.1	0	0	0	0	0	0
AT3G13438.1	6.91753	11.4968	17.0079	5.62659	18.2183	11.407
AT3G04735.1	0	0	0	0	0	0
AT3G44718.1	0	0	0	0	0	0
AT3G28985.1	0	0	0	0	0	0
AT3G45248.1	0	0	0	0	0	0
AT3G24465.1	0	0	0	0	0	0
AT3G01327.1	0	0	0	0	0	0
AT3G45245.1	0	0	0	0	0	0
AT3G27425.1	0	0	0	0	0	0
AT3G45243.1	0	0	0	0	0	0
AT3G01324.1	0	0	0	0	1	0
AT3G44428.1	0	0	0	0	0	0
AT3G01328.1	0	0	0	0	0	0
AT3G03272.1	2	3	4	3	1	2
AT3G30384.1	0	0	0	0	0	0
AT3G01329.1	1	3	6	4	5	7
AT3G30385.1	0	0	0	0	0	0
AT3G29152.1	0	0	0	0	0	0
AT3G42565.1	0	0	0	0	0	0
AT3G30383.1	0	0	0	0	0	0
AT3G44212.1	0	1	0	0	1	0
AT3G01331.1	0	0	0	0	0	0
AT3G29797.1	0	0	0	0	0	0
AT3G30247.1	0	0	0	0	0	0
AT3G44117.1	0	0	0	0	0	0
AT3G22142.1	329	276	242	585	701	955
AT3G23645.1	0	0	0	0	0	0
AT3G45252.1	0	0	0	0	0	0
AT3G11825.1	0	0	0	0	0	0
AT3G48208.1	0	1	0	0	0	0
AT3G48209.1	0	0	0	0	0	0
AT3G10185.1	101	89	89	150	165	126
AT3G52055.1	0	0	2	0	0	0
AT3G01322.1	0	0	0	0	0	0
AT3G63095.1	54	117	31	9	10	16
AT3G06995.1	0	0	0	0	0	0
AT3G59455.1	0	11	0	0	0	0
AT3G48205.1	0	0	0	0	0	0
AT3G30386.1	0	0	0	0	0	0
AT3G45275.1	0	0	0	0	0	0
AT3G01326.1	0	0	0	0	0	0
AT3G45285.1	0	0	0	0	0	0
AT3G18845.1	0	7	3	1	3	5
AT3G17675.1	21	17	8	0	0	0
AT3G30387.1	0	0	0	0	0	0
AT3G30388.1	0	0	0	0	0	0
AT3G18840.2	4	3	1	5	6	5
AT3G58865.1	6	7	10	8	4	3
AT3G59765.1	66	83	83	71	84	73
AT3G06125.1	1877	1759	2307	895	1068	777
AT3G45638.1	33	21	14	7	9	6
AT3G52605.1	28.1646	45.5606	50.195	53.6758	41.7	33.7051
AT3G52535.1	195	175	196	59	52	57
AT3G07215.1	255	201	231	78	70	63
AT3G59695.1	3.78997	1.63983	0	0	0	1.6304
AT3G54625.1	10.4374	8.32122	0	0	0	0
AT3G51075.1	80.6216	93.0687	86.464	25.1588	27.7112	14.6537
AT3G18362.1	0	2	0	0	0	1
AT3G20978.1	0.120993	0.405017	0.779215	2.41045	4.67624	0.568546
AT3G13437.1	68	65	82	77	102	71
AT3G55490.1	146.612	152.98	164.569	181.182	204.58	208.94
AT3G46658.1	89.8509	53	100.464	83.8391	101.178	76.1186
AT3G03702.1	47.7513	55.6218	66.1615	96.938	146.246	131.558
AT3G22275.1	24	12	32	25	40	2
AT3G27884.1	0	0	0	0	0	0
AT3G24518.1	84.7672	35.0633	67.1045	38.7318	45.4249	71.5363
AT3G12965.1	2905	3634	3402	3680	3919	3880
AT3G13432.1	3	0	9	0	3	3
AT3G04485.1	64	61	53	68	61	55
AT3G01202.1	19.1516	16.449	29.7416	19.3182	33.9384	23.7516
AT3G61198.1	8	4	6	18	20	29
AT3G44765.1	7	6	4	4	8	2
AT3G14185.1	0	0	0	0	2	0
AT3G61118.1	4	1	2	3	0	0
AT3G59780.1	7315	8696	8056	6991	7959	9521
AT3G05152.1	11	13	18	7	9	7
AT3G20395.1	8	12	54	8	9	13
AT3G46668.1	71	73	84	59	63	47
AT3G58795.1	3.07861	2.09692	2.0462	3.12803	4.22448	3.08885
AT3G26612.1	110	113	141	0	0	0
AT3G52072.1	80.9925	78.724	73.3695	90.1484	103.299	94.0584
AT3G52748.1	56	29	95	39	39	36
AT3G12502.1	4.36611	3.72535	6.72055	0	0	0
AT3G29644.1	97	112	132	95	95	95
AT3G18535.1	313	331	326	864	978	1159
AT3G50845.1	66	85	84	45	54	40
AT3G21755.1	98.2675	155.262	72.8238	251.424	269.937	207.98
AT3G48115.1	176	199	215	154	214	143
AT3G54085.1	203.216	223.044	269.402	217.88	247.431	217.164
AT3G63445.1	186.521	222.535	207.975	178.331	221.596	202.262
AT3G17668.1	195	244	267	219	296	282
AT3G01980.3	668	744	926	910	1030	1103
AT3G04960.3	63	92	66	32	51	59
AT3G06820.2	400	423	434.601	426	518	497
AT3G09370.2	188	187	200	307	353	258
AT3G11230.2	243	208	326	317	329	274
AT3G16950.2	989	1000	894	845	1202	931
AT3G16565.2	72	54	81	144	173	138
AT3G17800.2	7671	7446	9198	6871	7645	5238
AT3G19460.2	316	346	349	337	415	391
AT3G19508.1	87	65	81	63	91	70
AT3G19615.1	6	3	35	0	0	0
AT3G21295.1	247	240	256	335	344	321
AT3G21352.1	0	0	1	0	3	0
AT3G29020.2	0	2	0	0	0	0
AT3G29639.1	16	32	19	14	10	17
AT3G29632.1	0	0	0	0	0	0
AT3G33528.1	2	1	0	0	0	0
AT3G42181.1	0	0	0	0	0	0
AT3G46010.2	2545	2763	2880	2677	3125	2714
AT3G48500.2	1533	1463	1290	1952	2226	2752
AT3G49270.3	0	5	3	0	0	0
AT3G52050.3	488	548	623	547	617	641
AT3G53930.2	345	405	374	357	439	317
AT3G54740.2	172	196	197	309	419	388
AT3G55252.1	0	0	0	0	0	0
AT3G55665.1	0	0	0	0	0	0
AT3G60240.4	3892	3890	3208	4506	6068	5243
AT3G61700.2	986	1139	1053	1075	1182	1047
AT3G62080.2	253.793	229.774	257.828	237.878	322.874	270.762
AT3G62090.2	32.241	32.2264	17.1877	36.1215	51.1259	40.2383
AT3G26085.2	1072	1110	1197	841	955	826
AT3G44470.2	1	1	1	1	0	0
AT3G06550.2	3680	4380	5693	3129	4029	2658
AT3G52905.1	143	169	186	163	176	198
AT3G26782.1	65	69	66	67	74	82
AT3G17152.1	0	1	0	0	0	1
AT3G06778.1	65	69	61	102	124	118
AT3G14172.1	403	416	315	398	537	480
AT3G26934.1	0	0	0	0	0	0
AT3G60972.1	0	2.05519	0	0	0	0
AT3G49645.1	134	154	181	156	197	200
AT3G60420.2	495	166	478	708	812	660
AT3G49845.1	0	1	3	0	0	2
AT3G03828.1	0	0	0	2	0	0
AT3G54925.1	0	0	0	0	0	0
AT3G55254.1	0	0	0	0	0	0
AT3G55258.1	0	0	0	0	0	0
AT3G28918.1	0	0	0	0	0	0
AT3G61962.1	0	0	0	0	0	0
AT3G28674.1	0	0	0	0	0	0
AT3G28440.1	0	0	0	0	0	0
AT3G15111.1	0	0	0	0	0	0
AT3G04854.1	7	5	5	11	13	5
AT3G47543.1	0	0	0	0	0	0
AT3G28899.1	0	3	1	0	0	0
AT3G47341.1	0	0	1	0	0	0
AT3G46904.1	0	1	0	0	0	0
AT3G29036.1	0	0	0	0	0	0
AT3G46206.1	0	0	0	0	0	0
AT3G29633.1	0	0	4	0	0	0
AT3G14981.1	0	0	0	0	0	0
AT3G62097.1	0	0	0	0	0	0
AT3G04732.1	0	0	0	0	0	0
AT3G29431.1	0	0	0	0	0	0
AT3G12835.1	8	6	9	11	11	10
AT3G57072.1	0	0	0	0	0	0
AT3G46901.1	0	0	0	0	0	0
AT3G29195.1	0	1	0	0	0	0
AT3G04721.1	0	0	0	0	0	0
AT3G54363.1	45	58	77	66	80	84
AT3G48131.1	0	0	0	0	0	0
AT3G28321.1	0	0	0	0	0	0
AT3G48346.1	0	0	0	1	1	0
AT3G27328.1	0	0	0	0	0	0
AT3G05193.1	0	0	0	0	0	0
AT3G61829.1	0	0	0	0	1	0
AT3G27968.1	0	0	0	0	0	0
AT3G26561.1	0	0	0	0	0	0
AT3G05425.1	0	0	0	0	0	0
AT3G26511.1	0	0	0	0	0	0
AT3G11591.1	22.5018	22.1985	30	30.4275	38.2932	44.0371
AT3G26539.1	8	17	14	22	26	17
AT3G49051.1	4	1	0	0	1	0
AT3G61947.1	1	0	0	0	0	0
AT3G16117.1	0	0	0	0	0	0
AT3G28193.1	0	0	0	0	0	0
AT3G48237.1	0	0	0	0	0	0
AT3G28291.1	0	0	0	0	0	0
AT3G04855.1	0	1	0	0	0	0
AT3G28243.1	0	0	0	0	0	0
AT3G48344.1	0	0	0	0	0	0
AT3G55573.1	0	0	0	0	0	0
AT3G28216.1	0	0	0	0	0	1
AT3G61827.1	0	0	0	0	1	0
AT3G15251.1	0	0	0	0	0	0
AT3G48298.1	0	0	0	0	0	0
AT3G04997.1	0	0	0	0	0	0
AT3G46086.1	0	0	0	0	0	0
AT3G04184.1	0	1	1	3	6	1
AT3G49115.1	0	0	0	0	0	0
AT3G44006.1	0	0	0	0	0	0
AT3G42148.1	0	0	0	0	0	0
AT3G01961.1	0	0	0	0	0	0
AT3G58676.1	0	0	0	0	0	0
AT3G42385.1	0	0	0	0	0	0
AT3G32905.1	1	1	1	0	0	0
AT3G62988.1	0	0	0	0	0	0
AT3G32036.1	0	0	0	0	0	0
AT3G32052.1	0	0	0	0	0	0
AT3G44091.1	0	0	0	0	0	0
AT3G44171.1	0	0	0	0	0	0
AT3G63052.1	75	20	30	40	37	27
AT3G42475.1	0	0	0	0	0	0
AT3G01319.1	83	33	33	49	82	56
AT3G63233.1	0	0	0	0	0	0
AT3G43572.1	0	0	0	0	0	0
AT3G43402.1	0	0	0	0	1	0
AT3G43829.1	0	0	0	0	0	0
AT3G43623.1	0	0	0	0	0	0
AT3G42728.1	0	0	0	0	0	0
AT3G01572.1	1	3	1	1	1	2
AT3G43722.1	0	0	0	0	0	0
AT3G43291.1	0	0	0	0	0	0
AT3G14431.1	0	0	0	0	0	0
AT3G31401.1	0	0	0	0	0	0
AT3G44261.1	0	0	0	0	0	0
AT3G45673.1	0	0	0	0	0	0
AT3G30769.1	0	0	0	0	0	0
AT3G14452.1	6	14	20	11	1	1
AT3G30705.1	0	0	0	0	0	0
AT3G03456.1	0	0	0	0	0	0
AT3G60286.1	18	15	23	22	21	22
AT3G30456.1	0	0	0	1	0	0
AT3G30391.1	0	0	0	0	0	0
AT3G62336.1	0	0	0	0	0	0
AT3G45851.1	0	0	0	0	0	0
AT3G03626.1	0	0	0	0	0	0
AT3G44784.1	0	0	0	0	0	0
AT3G30768.1	0	1	0	2	0	0
AT3G62528.1	0	0	0	0	0	0
AT3G13594.1	0	1	1	0	0	0
AT3G31068.1	0	0	0	0	0	0
AT3G03341.1	37	11	72	59	96	22
AT3G62907.1	0	0	0	0	0	0
AT3G31051.1	0	0	0	0	0	0
AT3G44704.1	0	0	0	0	0	0
AT3G03360.1	230	242	232	304	344	284
AT3G57958.1	0	0	0	0	0	0
AT3G30222.1	0	0	0	0	0	0
AT3G30778.1	0	0	0	0	0	0
AT3G30849.1	0	0	0	0	0	0
AT3G44783.1	0	0	0	0	0	0
AT3G15359.1	1	0	0	0	0	0
AT3G58877.1	0	0	0	0	0	0
AT3G26147.1	0	0	0	0	0	0
AT3G18291.1	0	0	0	0	0	0
AT3G50695.1	0	0	0	0	0	0
AT3G15578.1	0	1	0	3	0	0
AT3G22022.1	0	0	0	0	0	0
AT3G09863.1	1	0	0	0	1	0
AT3G22183.1	57	67	68	77	83	74
AT3G21371.1	0	0	0	0	0	0
AT3G10974.1	0	0	0	0	0	0
AT3G07273.1	11	14	25	22	25	31
AT3G61571.1	3	8	3	0	0	2
AT3G50682.1	0	0	0	0	0	0
AT3G61117.1	0	0	0	0	0	0
AT3G50651.1	0	0	0	0	0	0
AT3G50751.1	0	0	0	0	0	0
AT3G22723.1	0	0	0	0	0	0
AT3G54804.1	0	0	0	0	0	0
AT3G60897.1	0	0	0	0	0	0
AT3G22436.1	0	0	0	1	0	2
AT3G52302.1	0	0	0	0	0	0
AT3G52941.1	0	0	0	0	0	0
AT3G07522.1	0	0	0	0	2	1
AT3G19274.1	0	0	1	0	0	0
AT3G51642.1	1	2	0	0	0	0
AT3G51636.1	0	0	0	0	0	0
AT3G15604.1	0	0	0	0	0	0
AT3G43431.1	0	0	0	0	0	0
AT3G19035.1	0	0	0	0	0	0
AT3G08762.1	0	0	0	0	0	0
AT3G60328.1	0	0	0	0	0	0
AT3G51057.1	0	0	0	0	0	0
AT3G19663.1	4	6	5	2	4	1
AT3G50764.1	0	0	0	0	0	0
AT3G54802.1	0	0	0	0	0	0
AT3G21338.1	0	0	0	0	0	0
AT3G05602.1	0	0	0	0	0	0
AT3G61389.1	0	0	0	0	0	0
AT3G20966.1	0	0	0	0	0	0
AT3G51644.1	0	0	0	0	0	0
AT3G08636.1	0	1	0	0	3	0
AT3G18779.1	0	0	0	0	0	0
AT3G23171.1	0	0	0	0	0	0
AT3G17845.1	0	0	0	0	0	0
AT3G25099.1	0	0	0	0	0	0
AT3G61826.1	0	0	0	0	0	0
AT3G25014.1	0	0	0	0	0	0
AT3G25719.1	0	0	0	0	0	0
AT3G50022.1	0	0	0	0	0	0
AT3G10439.1	0	0	0	0	0	0
AT3G06019.1	0	0	0	0	0	0
AT3G16712.1	26	23	16	30	22	35
AT3G61763.1	0	0	0	0	0	0
AT3G10526.1	0	0	0	0	0	0
AT3G60318.1	0	1	2	3	4	0
AT3G25221.1	1	0	2	0	2	2
AT3G05746.1	0	0	0	0	0	1
AT3G25233.1	0	0	0	0	0	0
AT3G55566.1	0	0	0	0	0	0
AT3G53611.1	0	0	0	0	1	0
AT3G49796.1	0	0	1	0	0	0
AT3G53294.1	0	0	0	0	0	0
AT3G60647.1	0	0	0	1	0	0
AT3G49551.1	8	4	8	21	22	20
AT3G17261.1	0	0	0	0	0	0
AT3G09975.1	0	0	0	0	0	0
AT3G24216.1	0	0	0	0	0	0
AT3G50337.1	0	0	0	0	0	0
AT3G61678.1	0	0	0	0	0	0
AT3G16851.1	0	0	0	0	0	0
AT3G06142.1	0	0	0	0	0	0
AT3G49744.1	0	0	0	0	0	0
AT3G15548.1	0	0	0	0	0	0
AT3G16432.1	0	0	0	0	0	0
